# Results for 200 trials
# n   time (msec)
# ---------------
5  1
10  0
15  0
20  1
25  0
30  0
35  0
40  0
45  0
50  0
55  1
60  1
65  1
70  1
75  1
80  1
85  0
90  0
95  0
100  0
105  1
110  0
115  0
120  0
125  1
130  1
135  0
140  0
145  0
150  0
155  0
160  0
165  0
170  0
175  0
180  1
185  1
190  0
195  0
200  1
205  1
210  1
215  1
220  0
225  1
230  0
235  1
240  1
245  2
250  1
255  1
260  2
265  1
270  1
275  1
280  1
285  1
290  1
295  1
300  1
